gid,role,role_score,cluster_id,priority_score,evidence,rank,role_secondary,flags,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,truncated,p_forward,seed_payers,seed_upstream,seed_kzt_in,seed_share,key_links,pagerank,betweenness,fast_in_share,lag_median_days,sync_payers_max,n_return_cycles,repeated_routes,split_days,anomaly,c_role,c_seed,c_volume,c_network,c_patterns
100000003235780100,terminal,0.758,1,0.2381,"Получил 65 тыс ₸ от 2 плательщиков (seed: 1), исходящих нет (исходящие наблюдаемы)",879,,,1,False,2,0,65000.0,0.0,2,0,0.0,False,0.0,1,2,15042.322129,0.23142,2,0.000291,0.0,0.0,,1,0,0,0,False,0.4548,0.178,0.0495,0.1045,0.0
100000002575080100,peripheral,0.877,3,0.2377,"Получил 13 тыс ₸ от 1 плательщика, отдал 12 тыс ₸ 1 получ., пропуск 96%; пороги ролей не достигнуты",880,,,3,False,1,1,13000.0,12500.0,1,1,0.961538,False,1.0,0,3,291.992863,0.022461,0,0.000552,2e-05,0.961538,0.0,1,0,0,0,False,0.0877,0.2211,0.0,0.8452,0.0
100000008599354100,peripheral,0.65,1,0.2377,"Получил 177 тыс ₸ от 1 плательщика, отдал 38 тыс ₸ 1 получ., пропуск 22%; пороги ролей не достигнуты",881,,,3,False,1,1,177000.0,38200.0,1,2,0.215819,False,1.0,0,2,2147.084026,0.01213,1,0.000332,4e-06,0.0,10.0,1,0,0,0,False,0.065,0.1395,0.2386,0.6815,0.0
100000005413948100,peripheral,0.7,2,0.2368,"Получил 28 тыс ₸ от 2 плательщиков, отдал 5 тыс ₸ 1 получ., пропуск 18%; пороги ролей не достигнуты",882,,возвратные_циклы,2,False,2,1,28215.0,5000.0,2,1,0.177211,False,1.0,0,1,1762.976817,0.062484,0,0.001852,2.2e-05,0.0,10.0,1,1,0,0,False,0.07,0.0,0.0,0.9204,0.25
100000005175148100,peripheral,0.7,3,0.2367,"Получил 79 тыс ₸ от 2 плательщиков, отдал 15 тыс ₸ 1 получ., пропуск 19%; пороги ролей не достигнуты",883,,возвратные_циклы,2,False,2,1,79000.0,15000.0,4,1,0.189873,False,1.0,0,3,15121.486806,0.191411,1,0.000718,0.0,0.189873,1.0,1,2,0,0,False,0.07,0.2601,0.0863,0.4577,0.25
100000005272139100,terminal,0.457,3,0.2367,"4-е колено, исходящие не выгружены; модель: P(сток)=0.63; получил 165 тыс ₸ от 1 плательщика",884,,обрыв_4_колена,4,False,1,0,165000.0,0.0,1,0,0.0,True,0.370312,0,1,3188.842654,0.019326,0,0.000756,0.0,0.0,,1,0,0,0,False,0.2742,0.0,0.2253,0.4609,0.0
100000003497735100,terminal,0.711,18,0.2364,"Получил 125 тыс ₸ от 1 плательщика, исходящих нет (исходящие наблюдаемы)",885,,,3,False,1,0,125000.0,0.0,1,0,0.0,False,0.0,0,1,927.272025,0.007418,1,0.000307,0.0,0.0,,1,0,0,0,False,0.4266,0.0,0.1729,0.2246,0.0
100000008699083100,terminal,0.576,2,0.2363,"4-е колено, исходящие не выгружены; модель: P(сток)=0.78; получил 238 тыс ₸ от 1 плательщика",886,,обрыв_4_колена,4,False,1,0,238500.0,0.0,1,0,0.0,True,0.224726,0,1,0.961407,4e-06,1,0.000306,0.0,0.0,,1,0,0,0,False,0.3456,0.0,0.2949,0.2231,0.0
100000002540623100,terminal,0.7,15,0.2362,"Получил 100 тыс ₸ от 1 плательщика, исходящих нет (исходящие наблюдаемы)",887,,,2,False,1,0,100000.0,0.0,1,0,0.0,False,0.0,0,1,2331.451922,0.023315,1,0.000333,0.0,0.0,,1,0,0,0,False,0.42,0.0,0.1308,0.2927,0.0
100000001074553100,terminal,0.758,6,0.2358,"Получил 29 тыс ₸ от 2 плательщиков (seed: 2), исходящих нет (исходящие наблюдаемы)",888,,,1,False,2,0,28971.0,0.0,2,0,0.0,False,0.0,2,2,28971.0,1.0,2,0.000289,0.0,0.0,,1,0,0,0,False,0.4548,0.2399,0.0,0.0754,0.0
100000003823811100,peripheral,0.709,16,0.2358,"Получил 30 тыс ₸ от 1 плательщика, отдал 66 тыс ₸ 3 получ., пропуск 220%; пороги ролей не достигнуты",889,,,2,False,1,3,30000.0,66130.0,1,3,2.204333,False,1.0,0,3,10602.920223,0.160334,0,0.000357,0.000125,0.0,,1,0,0,0,False,0.0709,0.2266,0.0528,0.7907,0.0
100000002884708100,peripheral,0.382,2,0.2353,4-е колено (обход оборван): 2 поступл. на 1.2 млн ₸ от 1 плательщика; P(передаёт дальше)=0.47 — порогов ролей не достигает,890,,обрыв_4_колена,4,False,1,0,1171644.0,0.0,2,0,0.0,True,0.472033,0,1,102.530775,8.8e-05,0,0.000563,0.0,0.0,,1,0,0,0,False,0.0382,0.0,0.5953,0.4317,0.0
100000004005964100,peripheral,0.583,24,0.235,"Получил 98 тыс ₸ от 3 плательщиков, отдал 72 тыс ₸ 3 получ., пропуск 74%; пороги ролей не достигнуты",891,,возвратные_циклы,1,False,3,3,97900.0,72000.0,9,5,0.735444,False,1.0,1,1,13422.285208,0.137102,1,0.000405,0.0,0.153218,5.0,1,9,0,0,False,0.0583,0.0278,0.1268,0.7278,0.25
100000008333492100,terminal,0.469,2,0.235,"4-е колено, исходящие не выгружены; модель: P(сток)=0.64; получил 216 тыс ₸ от 1 плательщика",892,,обрыв_4_колена,4,False,1,0,216400.0,0.0,1,0,0.0,True,0.36496,0,1,16.484841,7.6e-05,0,0.000438,0.0,0.0,,1,0,0,0,False,0.2814,0.0,0.2765,0.3692,0.0
100000004552204100,peripheral,0.78,8,0.2346,"Получил 22 тыс ₸ от 1 плательщика, отдал 10 тыс ₸ 2 получ., пропуск 44%; пороги ролей не достигнуты",893,,возвратные_циклы,3,False,1,2,22500.0,10000.0,2,2,0.444444,False,1.0,0,1,3350.330909,0.148904,0,0.000865,2e-05,0.0,8.0,1,1,0,0,False,0.078,0.0,0.0,0.8921,0.25
100000007689942100,peripheral,0.78,18,0.2345,"Получил 5 тыс ₸ от 1 плательщика, отдал 25 тыс ₸ 2 получ., пропуск 500%; пороги ролей не достигнуты",894,,возвратные_циклы,3,False,1,2,5000.0,25000.0,1,2,5.0,False,1.0,0,1,105.783772,0.004231,1,0.000893,2e-05,0.0,,1,1,0,0,False,0.078,0.0,0.0,0.8917,0.25
100000006100920100,terminal,0.7,1,0.2344,"Получил 100 тыс ₸ от 1 плательщика, исходящих нет (исходящие наблюдаемы)",895,,,3,False,1,0,100000.0,0.0,1,0,0.0,False,0.0,0,1,78.284295,0.000783,1,0.000327,0.0,0.0,,1,0,0,0,False,0.42,0.0,0.1308,0.2825,0.0
100000002529877100,terminal,0.575,2,0.2343,"4-е колено, исходящие не выгружены; модель: P(сток)=0.77; получил 232 тыс ₸ от 1 плательщика",896,,обрыв_4_колена,4,False,1,0,232000.0,0.0,1,0,0.0,True,0.225427,0,1,0.935205,4e-06,1,0.000306,0.0,0.0,,1,0,0,0,False,0.345,0.0,0.2897,0.2206,0.0
100000008293431100,peripheral,0.605,10,0.234,"Получил 15 тыс ₸ от 1 плательщика, отдал 297 тыс ₸ 5 получ., пропуск 1980%; пороги ролей не достигнуты",897,,возвратные_циклы,3,False,1,5,15000.0,297000.0,1,7,19.8,False,1.0,0,1,72.749409,0.000245,2,0.000287,5.7e-05,0.0,,1,1,0,0,False,0.0605,0.0,0.3363,0.4758,0.25
100000003112578100,terminal,0.701,11,0.2339,"Получил 101 тыс ₸ от 1 плательщика, исходящих нет (исходящие наблюдаемы)",898,,,3,False,1,0,101080.0,0.0,1,0,0.0,False,0.0,0,2,32.420837,0.000321,1,0.00029,0.0,0.0,,1,0,0,0,False,0.4206,0.1395,0.1329,0.0903,0.0
100000001164648100,terminal,0.758,32,0.2334,"Получил 14 тыс ₸ от 2 плательщиков (seed: 1), исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 3 seed",899,,,1,False,2,0,13660.0,0.0,2,0,0.0,False,0.0,1,3,6400.351275,0.468547,2,0.00029,0.0,0.0,,1,0,0,0,False,0.4548,0.2211,0.0,0.0874,0.0
100000006852430100,peripheral,0.786,7,0.2332,Получил 37 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,900,,,2,False,1,0,37000.0,0.0,1,0,0.0,False,0.0,0,8,37000.0,1.0,0,0.000536,0.0,0.0,,1,0,0,0,False,0.0786,0.5419,0.0,0.411,0.0
100000001726614100,terminal,0.716,10,0.2331,"Получил 139 тыс ₸ от 1 плательщика, исходящих нет (исходящие наблюдаемы)",901,,,3,False,1,0,138717.0,0.0,1,0,0.0,False,0.0,0,1,672.771985,0.00485,1,0.000298,0.0,0.0,,1,0,0,0,False,0.4296,0.0,0.1926,0.1739,0.0
100000002671326100,peripheral,0.387,13,0.2331,4-е колено (обход оборван): 2 поступл. на 1.1 млн ₸ от 1 плательщика; P(передаёт дальше)=0.45 — порогов ролей не достигает,902,,обрыв_4_колена,4,False,1,0,1050000.0,0.0,2,0,0.0,True,0.453444,0,1,1023.682812,0.000975,0,0.000629,0.0,0.0,,1,0,0,0,False,0.0387,0.0,0.5746,0.4466,0.0
100000007322059100,peripheral,0.7,8,0.2329,"Получил 29 тыс ₸ от 2 плательщиков, отдал 22 тыс ₸ 1 получ., пропуск 78%; пороги ролей не достигнуты",903,,возвратные_циклы,2,False,2,1,29000.0,22500.0,2,2,0.775862,False,1.0,0,1,4318.204283,0.148904,0,0.00068,4e-05,0.534483,0.0,1,1,0,0,False,0.07,0.0,0.0,0.899,0.25
100000008136608100,terminal,0.456,15,0.2327,"4-е колено, исходящие не выгружены; модель: P(сток)=0.63; получил 170 тыс ₸ от 1 плательщика",904,,обрыв_4_колена,4,False,1,0,170000.0,0.0,1,0,0.0,True,0.372106,0,1,870.710503,0.005122,0,0.000564,0.0,0.0,,1,0,0,0,False,0.2736,0.0,0.231,0.4324,0.0
100000000817146100,peripheral,0.731,3,0.2325,Получил 70 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,905,,,1,False,1,0,70020.0,0.0,1,0,0.0,False,0.0,1,4,70020.0,1.0,0,0.000589,0.0,0.0,,1,0,0,0,False,0.0731,0.4626,0.0636,0.4388,0.0
100000005037490100,peripheral,0.78,13,0.2318,"Получил 15 тыс ₸ от 1 плательщика, отдал 30 тыс ₸ 2 получ., пропуск 200%; пороги ролей не достигнуты",906,,возвратные_циклы,3,False,1,2,15000.0,30000.0,1,3,2.0,False,1.0,0,2,119.869238,0.003996,0,0.000323,1.9e-05,0.933333,0.0,1,1,0,0,False,0.078,0.1395,0.0,0.6911,0.25
100000005911352100,peripheral,0.7,41,0.2314,"Получил 15 тыс ₸ от 2 плательщиков, отдал 24 тыс ₸ 3 получ., пропуск 160%; пороги ролей не достигнуты",907,,возвратные_циклы,2,False,2,3,15000.0,24000.0,2,3,1.6,False,1.0,0,1,5228.163671,0.21784,0,0.000552,9.7e-05,0.0,8.0,1,1,0,0,False,0.07,0.0,0.0,0.8908,0.25
100000001275752100,terminal,0.721,2,0.2308,"Получил 152 тыс ₸ от 1 плательщика, исходящих нет (исходящие наблюдаемы)",908,,,3,False,1,0,151500.0,0.0,1,0,0.0,False,0.0,0,1,191.002365,0.001261,1,0.000293,0.0,0.0,,1,0,0,0,False,0.4326,0.0,0.2092,0.1332,0.0
100000002914245100,terminal,0.717,9,0.2308,"Получил 141 тыс ₸ от 1 плательщика, исходящих нет (исходящие наблюдаемы)",909,,,3,False,1,0,140611.0,0.0,1,0,0.0,False,0.0,0,1,303.255615,0.002157,1,0.000296,0.0,0.0,,1,0,0,0,False,0.4302,0.0,0.1952,0.1566,0.0
100000004591973100,peripheral,0.7,17,0.2308,"Получил 10 тыс ₸ от 1 плательщика, отдал 100 тыс ₸ 1 получ., пропуск 1000%; пороги ролей не достигнуты",910,,,3,False,1,1,10000.0,100000.0,1,1,10.0,False,1.0,0,2,5554.395798,0.055544,0,0.000399,2e-05,0.0,,1,0,0,0,False,0.07,0.1395,0.1308,0.7767,0.0
100000003985389100,peripheral,0.289,9,0.2304,4-е колено (обход оборван): 16 поступл. на 423 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.99 — порогов ролей не достигает,911,,обрыв_4_колена,4,False,1,0,422698.0,0.0,16,0,0.0,True,0.993552,0,3,154.84624,0.000366,0,0.00049,0.0,0.0,,1,0,0,0,False,0.0289,0.2211,0.4029,0.385,0.0
100000003025903100,peripheral,0.346,9,0.2301,4-е колено (обход оборван): 6 поступл. на 386 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.81 — порогов ролей не достигает,912,,обрыв_4_колена,4,False,1,0,386300.0,0.0,6,0,0.0,True,0.811711,0,3,567.872499,0.00147,0,0.000526,0.0,0.0,,1,0,0,0,False,0.0346,0.2211,0.3859,0.3948,0.0
100000006595426100,terminal,0.7,1,0.2291,"Получил 85 тыс ₸ от 1 плательщика, исходящих нет (исходящие наблюдаемы)",913,,,2,False,1,0,84800.0,0.0,3,0,0.0,False,0.0,0,1,1992.949471,0.023502,1,0.000334,0.0,0.0,,1,0,0,0,False,0.42,0.0,0.0997,0.2947,0.0
100000000764836100,peripheral,0.62,1,0.2286,"Получил 252 тыс ₸ от 1 плательщика, отдал 50 тыс ₸ 2 получ., пропуск 20%; пороги ролей не достигнуты",914,,,3,False,1,2,251716.0,50000.0,1,2,0.198637,False,1.0,0,1,1674.289908,0.006652,1,0.000337,3.8e-05,0.099318,0.0,1,0,0,0,False,0.062,0.0,0.3051,0.7344,0.0
100000007953156100,peripheral,0.849,16,0.2286,"Получил 18 тыс ₸ от 1 плательщика, отдал 10 тыс ₸ 1 получ., пропуск 56%; пороги ролей не достигнуты",915,,,2,False,1,1,18000.0,10000.0,1,1,0.555556,False,1.0,0,3,7087.069429,0.393726,1,0.000478,2e-05,0.0,11.0,1,0,0,0,False,0.0849,0.2211,0.0,0.8003,0.0
100000008336318100,terminal,0.561,2,0.2284,"4-е колено, исходящие не выгружены; модель: P(сток)=0.77; получил 170 тыс ₸ от 1 плательщика",916,,обрыв_4_колена,4,False,1,0,170000.0,0.0,1,0,0.0,True,0.228359,0,1,0.879311,5e-06,1,0.000327,0.0,0.0,,1,0,0,0,False,0.3366,0.0,0.231,0.2827,0.0
100000003068941100,peripheral,0.583,1,0.228,"Получил 94 тыс ₸ от 3 плательщиков, отдал 25 тыс ₸ 1 получ., пропуск 27%; пороги ролей не достигнуты",917,,,2,False,3,1,94000.0,25000.0,3,2,0.265957,False,1.0,0,3,7327.214164,0.077949,2,0.00032,2e-05,0.117021,4.0,1,0,0,0,False,0.0583,0.2211,0.1191,0.6915,0.0
100000004292885100,terminal,0.706,19,0.228,"Получил 113 тыс ₸ от 1 плательщика, исходящих нет (исходящие наблюдаемы)",918,,,3,False,1,0,112700.0,0.0,1,0,0.0,False,0.0,0,1,74.890016,0.000665,1,0.000303,0.0,0.0,,1,0,0,0,False,0.4236,0.0,0.1534,0.2097,0.0
100000001822650100,terminal,0.542,2,0.2277,"4-е колено, исходящие не выгружены; модель: P(сток)=0.77; получил 112 тыс ₸ от 1 плательщика",919,,обрыв_4_колена,4,False,1,0,112000.0,0.0,1,0,0.0,True,0.231734,0,2,16.476052,0.000147,1,0.000306,0.0,0.0,,1,0,0,0,False,0.3252,0.1395,0.1522,0.2209,0.0
100000005394708100,peripheral,0.737,7,0.2275,"Получил 26 тыс ₸ от 1 плательщика, отдал 65 тыс ₸ 1 получ., пропуск 250%; пороги ролей не достигнуты",920,,быстрый_транзит,1,False,1,1,26000.0,65000.0,1,1,2.5,False,1.0,1,1,26000.0,0.4,0,0.000345,0.0,1.0,1.0,1,0,0,0,False,0.0737,0.0902,0.0495,0.675,0.25
100000008737958100,terminal,0.758,12,0.2274,"Получил 53 тыс ₸ от 2 плательщиков (seed: 1), исходящих нет (исходящие наблюдаемы)",921,,,1,False,2,0,53373.0,0.0,2,0,0.0,False,0.0,1,1,31751.070228,0.59489,2,0.0003,0.0,0.0,,1,0,0,0,False,0.4548,0.109,0.0123,0.1871,0.0
100000005620225100,terminal,0.758,1,0.2273,"Получил 50 тыс ₸ от 2 плательщиков (seed: 1), исходящих нет (исходящие наблюдаемы)",922,,,1,False,2,0,49845.66,0.0,2,0,0.0,False,0.0,1,1,43927.636513,0.881273,2,0.000296,0.0,0.0,,1,0,0,0,False,0.4548,0.1397,0.0,0.1619,0.0
100000005317181100,peripheral,0.67,1,0.2266,"Получил 141 тыс ₸ от 1 плательщика, отдал 14 тыс ₸ 1 получ., пропуск 10%; пороги ролей не достигнуты",923,,,3,False,1,1,141250.0,14500.0,1,1,0.102655,False,1.0,0,2,1713.421574,0.01213,1,0.000322,1.9e-05,0.0,,1,0,0,0,False,0.067,0.1395,0.196,0.6728,0.0
100000005572303100,peripheral,0.725,3,0.2261,"Получил 75 тыс ₸ от 1 плательщика, отдал 20 тыс ₸ 1 получ., пропуск 27%; пороги ролей не достигнуты",924,,,2,False,1,1,75000.0,20000.0,1,1,0.266667,False,1.0,0,3,11958.159953,0.159442,0,0.000313,3.8e-05,0.0,,1,0,0,0,False,0.0725,0.2379,0.0765,0.6868,0.0
100000004407753100,peripheral,0.62,22,0.2258,"Получил 250 тыс ₸ от 1 плательщика, отдал 100 тыс ₸ 1 получ., пропуск 40%; пороги ролей не достигнуты",925,,возвратные_циклы,3,False,1,1,250000.0,100000.0,4,1,0.4,False,1.0,0,1,2760.200671,0.011041,0,0.000879,0.0,0.4,1.0,1,1,0,0,False,0.062,0.0,0.3038,0.4704,0.25
100000003148220100,peripheral,0.773,45,0.2254,"Получил 6 тыс ₸ от 1 плательщика, отдал 43 тыс ₸ 2 получ., пропуск 768%; пороги ролей не достигнуты",926,,возвратные_циклы,1,False,1,2,5650.0,43400.0,1,4,7.681416,False,1.0,1,1,5650.0,0.130184,0,0.000918,0.0,1.0,2.0,1,1,0,0,False,0.0773,0.0,0.0,0.8427,0.25
100000005264874100,peripheral,0.722,38,0.2251,"Получил 30 тыс ₸ от 1 плательщика, отдал 78 тыс ₸ 2 получ., пропуск 260%; пороги ролей не достигнуты",927,,возвратные_циклы,3,False,1,2,30000.0,78000.0,1,3,2.6,False,1.0,0,1,7578.034682,0.097154,0,0.000428,1e-06,0.0,,1,1,0,0,False,0.0722,0.0,0.0839,0.7393,0.25
100000002550141100,terminal,0.7,9,0.2249,"Получил 101 тыс ₸ от 1 плательщика, исходящих нет (исходящие наблюдаемы)",928,,,3,False,1,0,100586.0,0.0,1,0,0.0,False,0.0,0,1,168.102013,0.001671,1,0.000308,0.0,0.0,,1,0,0,0,False,0.42,0.0,0.1319,0.2289,0.0
